fecha,hora,latitud,longitud,profundidad,magnitud,provincia,sentido
14/11/2025,20:53:23,-29.646,-68.575,110 Km,2.6,SAN JUAN,No
14/11/2025,18:10:51,-24.318,-67.217,180 Km,3.5,SALTA,No
14/11/2025,18:05:03,-29.617,-67.442,15 Km,3.0,LA RIOJA,Si
14/11/2025,17:28:25,-31.446,-66.468,133 Km,3.1,LA RIOJA,No
14/11/2025,16:36:14,-28.768,-68.576,113 Km,2.7,LA RIOJA,No
14/11/2025,16:18:58,-31.567,-68.997,102 Km,2.5,SAN JUAN,No
14/11/2025,15:53:54,-31.572,-66.552,140 Km,2.9,LA RIOJA,No
14/11/2025,13:15:44,-31.716,-67.081,114 Km,2.7,SAN JUAN,No
14/11/2025,12:53:10,-31.359,-69.233,123 Km,2.8,SAN JUAN,No
14/11/2025,09:41:50,-31.517,-69.191,115 Km,3.0,SAN JUAN,No
14/11/2025,08:44:35,-31.202,-68.636,101 Km,2.6,SAN JUAN,No
14/11/2025,04:20:42,-31.358,-68.496,104 Km,2.5,SAN JUAN,No
14/11/2025,03:44:54,-23.024,-66.495,247 Km,3.4,JUJUY,No
14/11/2025,01:37:37,-28.056,-66.72,170 Km,3.7,CATAMARCA,No
13/11/2025,23:47:52,-28.751,-66.474,32 Km,2.5,LA RIOJA,No
13/11/2025,18:48:35,-31.521,-68.914,107 Km,2.9,SAN JUAN,No
13/11/2025,18:44:07,-29.334,-67.926,112 Km,2.6,LA RIOJA,No
13/11/2025,15:31:52,-22.737,-66.295,256 Km,3.0,JUJUY,No
13/11/2025,15:01:02,-24.078,-66.732,224 Km,3.0,JUJUY,No
13/11/2025,08:07:29,-32.79,-67.794,145 Km,2.6,MENDOZA,No
13/11/2025,07:23:30,-24.267,-67.249,187 Km,3.1,SALTA,No
13/11/2025,05:27:28,-23.311,-66.667,226 Km,3.7,JUJUY,No
12/11/2025,23:35:38,-33.263,-69.004,10 Km,2.5,MENDOZA,Si
12/11/2025,22:32:38,-24.221,-67.105,192 Km,3.2,SALTA,No
12/11/2025,22:00:36,-24.048,-66.961,208 Km,3.1,SALTA,No
12/11/2025,21:02:13,-31.861,-68.39,104 Km,2.7,SAN JUAN,No
12/11/2025,18:21:11,-30.338,-68.829,20 Km,2.5,SAN JUAN,No
12/11/2025,17:07:27,-29.816,-68.547,111 Km,3.2,SAN JUAN,No
12/11/2025,17:03:06,-31.514,-69.319,119 Km,2.9,SAN JUAN,No
12/11/2025,16:50:41,-31.343,-70.048,106 Km,2.6,SAN JUAN,No
12/11/2025,14:08:32,-28.742,-66.94,144 Km,3.1,LA RIOJA,No
12/11/2025,08:49:33,-28.664,-67.464,134 Km,2.7,LA RIOJA,No
12/11/2025,08:26:45,-31.722,-67.692,6 Km,2.7,SAN JUAN,No
12/11/2025,08:09:33,-31.683,-69.832,119 Km,2.5,SAN JUAN,No
12/11/2025,01:16:48,-29.894,-69.374,128 Km,2.7,SAN JUAN,No
12/11/2025,00:36:15,-31.195,-69.068,117 Km,3.0,SAN JUAN,No
11/11/2025,20:26:38,-26.981,-66.022,16 Km,3.1,CATAMARCA,Si
11/11/2025,16:51:06,-29.786,-68.65,109 Km,2.5,SAN JUAN,No
11/11/2025,15:29:01,-31.892,-70.259,105 Km,3.7,SAN JUAN,No
11/11/2025,13:21:33,-32.159,-69.927,114 Km,2.8,SAN JUAN,No
11/11/2025,12:00:00,-25.086,-62.544,541 Km,4.2,CHACO,No
11/11/2025,11:21:29,-31.746,-67.753,13 Km,2.6,SAN JUAN,No
11/11/2025,06:52:02,-24.202,-66.915,205 Km,3.1,SALTA,No
11/11/2025,04:44:49,-24.28,-67.261,189 Km,3.5,SALTA,No
11/11/2025,00:28:32,-31.973,-69.083,113 Km,2.9,SAN JUAN,No
10/11/2025,19:58:13,-24.061,-67.105,199 Km,3.0,SALTA,No
10/11/2025,19:42:25,-31.615,-69.014,107 Km,2.6,SAN JUAN,No
10/11/2025,17:54:48,-31.336,-68.197,101 Km,2.9,SAN JUAN,No
10/11/2025,17:47:48,-24.03,-66.947,220 Km,3.3,SALTA,No
10/11/2025,15:36:21,-24.138,-66.828,225 Km,3.3,SALTA,No
10/11/2025,15:32:25,-27.675,-67.332,128 Km,2.5,CATAMARCA,No
10/11/2025,14:14:17,-28.848,-67.45,129 Km,2.5,LA RIOJA,No
10/11/2025,13:12:40,-22.648,-66.823,201 Km,2.7,JUJUY,No
10/11/2025,11:39:07,-31.666,-69.672,121 Km,3.4,SAN JUAN,No
10/11/2025,09:07:41,-31.472,-68.898,100 Km,2.5,SAN JUAN,No
10/11/2025,07:49:28,-23.4,-70.694,58 Km,5.1,CHILE,No
10/11/2025,06:58:35,-32.013,-70.148,124 Km,2.5,SAN JUAN,No
10/11/2025,06:32:58,-23.884,-66.758,230 Km,3.5,JUJUY,No
10/11/2025,06:10:20,-37.653,-69.963,225 Km,4.3,NEUQUEN,No
10/11/2025,04:05:15,-24.176,-67.182,194 Km,3.1,SALTA,No
10/11/2025,03:26:46,-31.147,-68.191,96 Km,2.5,SAN JUAN,No
10/11/2025,01:33:54,-31.288,-68.331,103 Km,2.6,SAN JUAN,No
10/11/2025,01:01:29,-31.738,-67.743,9 Km,3.7,SAN JUAN,Si
10/11/2025,00:48:30,-31.354,-68.52,104 Km,2.8,SAN JUAN,No
10/11/2025,00:28:01,-24.164,-66.92,200 Km,2.9,SALTA,No
09/11/2025,22:50:26,-24.271,-67.225,182 Km,3.4,SALTA,No
09/11/2025,19:34:31,-27.901,-67.274,134 Km,2.5,CATAMARCA,No
09/11/2025,17:08:29,-28.257,-68.945,126 Km,2.6,LA RIOJA,No
09/11/2025,15:46:39,-31.388,-68.524,110 Km,3.2,SAN JUAN,Si
09/11/2025,13:24:07,-32.509,-70.008,120 Km,3.1,SAN JUAN,No
09/11/2025,13:00:32,-24.198,-67.142,195 Km,4.5,SALTA,No
09/11/2025,12:48:35,-29.638,-67.707,8 Km,2.6,LA RIOJA,No
09/11/2025,11:01:17,-24.375,-67.111,188 Km,3.5,SALTA,No
09/11/2025,10:57:51,-29.864,-67.049,17 Km,2.8,LA RIOJA,No
09/11/2025,08:13:09,-22.654,-65.906,300 Km,3.4,JUJUY,No
09/11/2025,07:01:30,-31.133,-67.506,103 Km,2.7,SAN JUAN,No
09/11/2025,05:51:30,-31.819,-69.902,117 Km,2.8,SAN JUAN,No
09/11/2025,05:43:38,-24.171,-67.189,183 Km,3.0,SALTA,No
09/11/2025,04:37:44,-31.533,-69.316,114 Km,3.5,SAN JUAN,No
09/11/2025,03:08:54,-27.913,-66.818,168 Km,2.8,CATAMARCA,No
09/11/2025,01:28:05,-30.283,-68.987,115 Km,2.6,SAN JUAN,No
09/11/2025,00:07:36,-24.11,-67.112,193 Km,3.2,SALTA,No
08/11/2025,23:48:05,-28.534,-67.576,8 Km,2.5,LA RIOJA,Si
08/11/2025,22:27:24,-22.741,-66.432,234 Km,3.1,JUJUY,No
08/11/2025,21:30:13,-23.655,-66.374,239 Km,3.2,JUJUY,No
08/11/2025,20:51:32,-31.497,-69.322,113 Km,2.7,SAN JUAN,No
08/11/2025,20:28:31,-31.203,-68.436,107 Km,3.1,SAN JUAN,No
08/11/2025,18:12:09,-23.987,-66.706,214 Km,3.3,JUJUY,No
08/11/2025,15:27:41,-24.238,-67.138,200 Km,3.4,SALTA,No
08/11/2025,09:45:08,-33.139,-69.929,156 Km,2.7,MENDOZA,No
08/11/2025,09:19:09,-31.934,-69.925,125 Km,2.5,SAN JUAN,No
08/11/2025,02:23:16,-32.156,-70.084,108 Km,4.0,SAN JUAN,Si
08/11/2025,02:19:26,-24.057,-67.074,188 Km,3.1,SALTA,No
07/11/2025,22:18:52,-28.672,-67.102,136 Km,2.5,LA RIOJA,No
07/11/2025,21:31:44,-32.125,-68.433,119 Km,2.8,MENDOZA,No
07/11/2025,20:46:40,-27.907,-66.802,169 Km,2.6,CATAMARCA,No
07/11/2025,20:00:09,-31.263,-67.43,107 Km,2.7,SAN JUAN,No
07/11/2025,19:29:44,-31.587,-67.197,112 Km,2.9,SAN JUAN,No
07/11/2025,19:22:34,-31.467,-68.544,108 Km,2.8,SAN JUAN,No
07/11/2025,19:00:10,-31.472,-69.421,113 Km,2.9,SAN JUAN,No
07/11/2025,05:05:44,-28.968,-67.202,18 Km,2.5,LA RIOJA,No
07/11/2025,01:43:29,-31.447,-69.316,111 Km,2.5,SAN JUAN,No
06/11/2025,23:54:04,-31.503,-68.334,103 Km,2.5,SAN JUAN,No
06/11/2025,22:57:45,-28.353,-68.325,113 Km,2.8,LA RIOJA,No
06/11/2025,19:45:09,-31.889,-69.928,117 Km,2.7,SAN JUAN,No
06/11/2025,19:40:20,-31.23,-68.673,107 Km,2.7,SAN JUAN,No
06/11/2025,19:25:28,-25.013,-69.648,103 Km,3.5,CHILE,No
06/11/2025,18:47:56,-31.77,-66.994,128 Km,2.8,SAN JUAN,No
06/11/2025,18:27:57,-31.457,-68.648,106 Km,2.5,SAN JUAN,No
06/11/2025,18:06:55,-27.795,-66.88,172 Km,2.5,CATAMARCA,No
06/11/2025,16:42:54,-31.705,-68.142,113 Km,3.3,SAN JUAN,No
06/11/2025,16:27:07,-31.394,-68.485,100 Km,2.7,SAN JUAN,No
06/11/2025,14:55:33,-32.25,-67.94,129 Km,3.9,MENDOZA,Si
06/11/2025,12:32:38,-31.464,-68.492,107 Km,2.7,SAN JUAN,No
06/11/2025,11:15:13,-31.801,-69.734,114 Km,2.7,SAN JUAN,No
06/11/2025,09:53:12,-31.875,-68.366,106 Km,2.5,SAN JUAN,No
06/11/2025,09:38:09,-32.12,-68.446,118 Km,3.1,MENDOZA,No
06/11/2025,00:20:59,-31.957,-68.312,115 Km,2.6,SAN JUAN,No
05/11/2025,23:48:16,-24.211,-67.108,204 Km,3.1,SALTA,No
05/11/2025,22:38:33,-24.232,-67.285,174 Km,3.1,SALTA,No
05/11/2025,22:34:37,-31.808,-68.946,110 Km,2.6,SAN JUAN,No
05/11/2025,19:16:15,-29.663,-67.968,112 Km,2.5,LA RIOJA,No
05/11/2025,18:32:23,-31.311,-68.404,109 Km,2.5,SAN JUAN,No
05/11/2025,13:26:11,-28.7,-67.34,141 Km,2.5,LA RIOJA,No
05/11/2025,11:42:55,-23.119,-66.529,245 Km,2.7,JUJUY,No
05/11/2025,10:15:28,-26.436,-68.278,118 Km,2.8,CATAMARCA,No
05/11/2025,09:56:22,-22.605,-66.841,210 Km,3.6,JUJUY,No
05/11/2025,08:17:38,-29.822,-68.826,19 Km,2.5,SAN JUAN,No
05/11/2025,04:43:13,-31.395,-69.297,110 Km,2.5,SAN JUAN,No
05/11/2025,03:14:20,-29.686,-69.474,136 Km,3.1,SAN JUAN,No
05/11/2025,02:46:25,-28.945,-66.721,23 Km,2.8,LA RIOJA,Si
05/11/2025,01:58:06,-31.706,-69.795,127 Km,2.6,SAN JUAN,No
05/11/2025,01:26:08,-31.305,-68.874,10 Km,2.5,SAN JUAN,No
05/11/2025,00:05:48,-24.804,-65.743,6 Km,3.3,SALTA,Si
04/11/2025,22:25:10,-31.498,-68.433,109 Km,2.5,SAN JUAN,No
04/11/2025,20:03:48,-24.029,-66.909,211 Km,2.8,SALTA,No
04/11/2025,19:09:50,-32.656,-68.01,131 Km,2.6,MENDOZA,No
04/11/2025,16:33:10,-32.123,-66.249,29 Km,3.3,SAN LUIS,Si
04/11/2025,16:01:39,-31.257,-68.64,106 Km,2.9,SAN JUAN,No
04/11/2025,14:51:14,-27.93,-66.558,182 Km,3.2,CATAMARCA,No
04/11/2025,14:00:10,-31.174,-68.033,103 Km,3.2,SAN JUAN,No
04/11/2025,09:52:44,-22.784,-66.887,202 Km,2.7,JUJUY,No
04/11/2025,09:24:17,-31.157,-68.355,98 Km,2.6,SAN JUAN,No
04/11/2025,08:54:39,-28.93,-68.902,124 Km,3.3,LA RIOJA,No
04/11/2025,06:04:31,-22.197,-66.099,252 Km,2.5,JUJUY,No
04/11/2025,00:56:43,-22.357,-63.406,552 Km,2.7,SALTA,No
03/11/2025,20:30:41,-34.886,-70.257,158 Km,3.1,MENDOZA,No
03/11/2025,20:24:21,-27.887,-66.65,180 Km,3.4,CATAMARCA,No
03/11/2025,18:24:16,-31.148,-68.144,101 Km,2.5,SAN JUAN,No
03/11/2025,17:26:21,-31.275,-68.808,107 Km,2.5,SAN JUAN,No
03/11/2025,16:41:12,-24.006,-66.799,214 Km,3.2,JUJUY,No
03/11/2025,13:20:48,-22.373,-65.95,285 Km,3.1,JUJUY,No
03/11/2025,12:51:49,-27.394,-71.759,12 Km,5.2,OCEANO PACIFICO,No
03/11/2025,11:20:20,-31.496,-68.889,110 Km,2.7,SAN JUAN,No
03/11/2025,10:34:45,-33.907,-67.226,10 Km,2.5,MENDOZA,No
03/11/2025,09:57:56,-32.276,-70.187,120 Km,3.7,SAN JUAN,No
03/11/2025,06:58:07,-37.246,-71.092,156 Km,2.9,NEUQUEN,No
03/11/2025,03:58:24,-23.327,-66.797,216 Km,3.4,JUJUY,No
03/11/2025,01:38:45,-22.906,-66.416,232 Km,3.2,JUJUY,No
02/11/2025,22:06:29,-22.668,-66.493,254 Km,2.9,JUJUY,No
02/11/2025,20:59:03,-31.685,-69.72,101 Km,2.5,SAN JUAN,No
02/11/2025,19:52:38,-22.957,-66.35,249 Km,3.1,JUJUY,No
02/11/2025,17:39:45,-31.218,-68.597,21 Km,2.5,SAN JUAN,No
02/11/2025,16:32:22,-31.295,-68.277,103 Km,2.6,SAN JUAN,No
02/11/2025,15:29:51,-31.791,-69.659,110 Km,2.6,SAN JUAN,No
02/11/2025,15:23:01,-28.39,-69.538,127 Km,2.7,LA RIOJA,No
02/11/2025,14:29:02,-24.086,-66.747,224 Km,3.1,JUJUY,No
02/11/2025,13:50:16,-29.252,-68.42,6 Km,2.5,LA RIOJA,No
02/11/2025,12:33:05,-24.211,-67.167,188 Km,3.0,SALTA,No
02/11/2025,10:34:34,-31.22,-68.051,106 Km,2.6,SAN JUAN,No
02/11/2025,08:20:55,-33.265,-68.316,30 Km,2.7,MENDOZA,No
02/11/2025,06:25:02,-31.285,-68.198,106 Km,2.6,SAN JUAN,No
02/11/2025,03:41:23,-32.089,-67.279,137 Km,2.5,SAN LUIS,No
01/11/2025,23:31:20,-24.19,-67.367,180 Km,3.5,SALTA,No
01/11/2025,22:02:47,-29.152,-69.455,125 Km,3.5,SAN JUAN,No
01/11/2025,16:15:29,-24.289,-67.112,194 Km,2.9,SALTA,No
01/11/2025,14:39:48,-24.09,-66.937,193 Km,3.5,SALTA,No
01/11/2025,13:19:20,-22.977,-66.733,223 Km,2.7,JUJUY,No
01/11/2025,12:13:23,-31.112,-68.302,101 Km,2.8,SAN JUAN,No
01/11/2025,10:38:15,-24.094,-66.65,160 Km,3.1,JUJUY,No
01/11/2025,09:38:31,-24.048,-66.962,194 Km,3.1,SALTA,No
01/11/2025,04:38:50,-31.301,-68.896,110 Km,2.9,SAN JUAN,No
01/11/2025,03:08:16,-31.782,-67.848,113 Km,3.0,SAN JUAN,No
01/11/2025,01:20:07,-28.726,-68.737,111 Km,2.7,LA RIOJA,No
01/11/2025,00:49:50,-24.115,-67.215,179 Km,3.1,SALTA,No
31/10/2025,23:57:07,-31.731,-69.584,129 Km,3.5,SAN JUAN,No
31/10/2025,23:24:28,-31.338,-68.543,105 Km,2.9,SAN JUAN,No
31/10/2025,20:37:13,-28.379,-69.244,117 Km,2.8,LA RIOJA,No
31/10/2025,17:35:26,-31.331,-68.872,109 Km,2.9,SAN JUAN,No
31/10/2025,10:52:59,-23.753,-66.548,220 Km,3.5,JUJUY,No
31/10/2025,08:45:46,-31.653,-69.542,112 Km,2.9,SAN JUAN,No
31/10/2025,07:30:50,-31.843,-68.922,12 Km,2.5,SAN JUAN,No
31/10/2025,07:22:29,-33.117,-67.388,11 Km,2.8,MENDOZA,No
31/10/2025,05:41:49,-23.205,-64.729,7 Km,3.3,SALTA,No
31/10/2025,04:35:47,-31.303,-68.856,112 Km,2.5,SAN JUAN,No
31/10/2025,03:02:04,-33.421,-69.719,5 Km,2.5,MENDOZA,No
31/10/2025,02:08:15,-31.566,-65.051,10 Km,2.5,CORDOBA,Si
30/10/2025,19:34:29,-31.317,-68.228,99 Km,2.5,SAN JUAN,No
30/10/2025,12:03:43,-31.727,-69.641,111 Km,2.5,SAN JUAN,No
30/10/2025,11:19:02,-31.66,-69.146,118 Km,3.9,SAN JUAN,Si
30/10/2025,10:47:49,-31.587,-68.176,104 Km,2.5,SAN JUAN,No
30/10/2025,09:54:07,-32.414,-69.428,114 Km,2.9,MENDOZA,No
30/10/2025,08:45:04,-31.329,-68.652,103 Km,2.5,SAN JUAN,No
30/10/2025,07:11:20,-31.581,-69.264,112 Km,2.7,SAN JUAN,No
30/10/2025,04:09:08,-24.323,-67.277,179 Km,3.2,SALTA,No
30/10/2025,01:50:49,-27.948,-66.629,181 Km,2.7,CATAMARCA,No
29/10/2025,17:17:39,-31.128,-68.423,105 Km,2.5,SAN JUAN,No
29/10/2025,16:35:24,-31.399,-69.395,113 Km,2.8,SAN JUAN,No
29/10/2025,15:56:16,-31.769,-69.541,112 Km,2.7,SAN JUAN,No
29/10/2025,15:02:54,-32.192,-67.14,132 Km,3.1,SAN LUIS,No
29/10/2025,09:53:53,-31.327,-69.205,117 Km,2.5,SAN JUAN,No
29/10/2025,06:38:41,-32.012,-69.547,121 Km,2.5,SAN JUAN,No
29/10/2025,05:38:08,-22.814,-66.358,244 Km,3.1,JUJUY,No
29/10/2025,02:52:44,-31.851,-69.927,130 Km,2.8,SAN JUAN,No
28/10/2025,23:53:47,-30.995,-70.279,116 Km,3.0,SAN JUAN,No
28/10/2025,23:06:58,-32.471,-69.697,127 Km,2.7,SAN JUAN,No
28/10/2025,22:45:30,-24.006,-66.905,203 Km,2.9,SALTA,No
28/10/2025,22:08:41,-31.909,-69.507,119 Km,2.5,SAN JUAN,No
28/10/2025,21:12:02,-28.258,-67.237,146 Km,2.5,CATAMARCA,No
28/10/2025,20:53:33,-31.4,-68.54,104 Km,2.8,SAN JUAN,No
28/10/2025,18:29:43,-31.518,-68.856,105 Km,2.9,SAN JUAN,No
28/10/2025,18:03:50,-29.591,-69.531,109 Km,2.5,SAN JUAN,No
28/10/2025,15:17:44,-30.993,-69.457,118 Km,4.4,SAN JUAN,Si
28/10/2025,10:17:57,-23.525,-66.825,209 Km,2.9,JUJUY,No
28/10/2025,05:42:19,-31.493,-66.38,146 Km,4.7,LA RIOJA,Si
28/10/2025,03:00:51,-27.983,-66.593,181 Km,3.4,CATAMARCA,No
28/10/2025,02:35:29,-27.238,-67.076,172 Km,3.0,CATAMARCA,No
28/10/2025,01:09:42,-31.335,-69.159,116 Km,2.6,SAN JUAN,No
28/10/2025,00:55:19,-31.819,-69.116,106 Km,2.6,SAN JUAN,No
27/10/2025,21:06:06,-31.985,-68.342,102 Km,2.5,SAN JUAN,No
27/10/2025,20:07:06,-32.28,-68.454,122 Km,3.1,MENDOZA,No
27/10/2025,19:27:19,-28.229,-67.499,142 Km,3.5,CATAMARCA,No
27/10/2025,18:50:37,-31.204,-68.875,100 Km,2.6,SAN JUAN,No
27/10/2025,17:26:31,-31.168,-64.703,12 Km,2.4,CORDOBA,Si
27/10/2025,17:11:34,-28.745,-67.348,129 Km,2.6,LA RIOJA,No
27/10/2025,12:43:23,-31.556,-68.632,101 Km,2.6,SAN JUAN,No
27/10/2025,12:37:28,-31.539,-69.921,126 Km,2.9,SAN JUAN,No
27/10/2025,09:41:30,-27.982,-66.398,183 Km,2.9,CATAMARCA,No
27/10/2025,08:20:10,-23.917,-66.686,159 Km,3.0,JUJUY,No
27/10/2025,03:58:57,-29.923,-68.833,113 Km,3.1,SAN JUAN,No
27/10/2025,03:35:08,-23.482,-66.712,207 Km,2.9,JUJUY,No
27/10/2025,00:55:25,-23.305,-66.781,215 Km,3.1,JUJUY,No
26/10/2025,23:52:25,-31.591,-69.021,104 Km,2.6,SAN JUAN,No
26/10/2025,23:04:55,-31.669,-69.795,119 Km,2.9,SAN JUAN,No
26/10/2025,18:28:58,-33.171,-68.317,7 Km,2.4,MENDOZA,Si
26/10/2025,17:16:24,-27.864,-66.727,178 Km,3.2,CATAMARCA,No
26/10/2025,16:54:47,-24.14,-67.25,173 Km,3.2,SALTA,No
26/10/2025,15:32:38,-31.647,-68.105,105 Km,2.8,SAN JUAN,No
26/10/2025,15:08:31,-31.219,-68.291,105 Km,3.3,SAN JUAN,No
26/10/2025,13:55:11,-22.546,-66.932,180 Km,2.8,JUJUY,No
26/10/2025,12:57:08,-31.87,-69.523,121 Km,2.7,SAN JUAN,No
26/10/2025,09:10:45,-24.095,-66.803,215 Km,3.6,SALTA,No
26/10/2025,08:59:08,-31.762,-69.017,115 Km,2.6,SAN JUAN,No
26/10/2025,08:01:10,-31.925,-70.049,102 Km,2.5,SAN JUAN,No
26/10/2025,07:05:14,-31.752,-68.974,114 Km,3.9,SAN JUAN,Si
26/10/2025,06:32:25,-31.456,-68.602,102 Km,2.6,SAN JUAN,No
26/10/2025,05:24:42,-31.259,-68.851,111 Km,3.0,SAN JUAN,No
26/10/2025,05:09:44,-23.949,-66.842,195 Km,2.9,JUJUY,No
26/10/2025,03:46:03,-31.225,-68.398,104 Km,3.1,SAN JUAN,No
26/10/2025,02:45:39,-32.036,-70.079,109 Km,2.6,SAN JUAN,No
26/10/2025,01:58:30,-31.606,-69.53,114 Km,2.5,SAN JUAN,No
25/10/2025,23:33:23,-22.15,-65.966,275 Km,2.8,JUJUY,No
25/10/2025,23:09:39,-31.574,-68.684,104 Km,2.7,SAN JUAN,No
25/10/2025,21:07:48,-23.344,-66.869,189 Km,3.2,JUJUY,No
25/10/2025,20:49:51,-33.764,-68.65,6 Km,2.5,MENDOZA,No
25/10/2025,17:36:49,-31.156,-69.992,119 Km,2.6,SAN JUAN,No
25/10/2025,17:18:09,-31.337,-67.989,100 Km,3.0,SAN JUAN,No
25/10/2025,13:46:10,-31.936,-68.37,107 Km,2.9,SAN JUAN,No
25/10/2025,11:26:34,-30.703,-69.326,113 Km,2.5,SAN JUAN,No
25/10/2025,09:08:53,-31.528,-68.792,106 Km,2.9,SAN JUAN,No
25/10/2025,07:41:34,-22.702,-66.303,239 Km,3.2,JUJUY,No
25/10/2025,06:20:21,-31.13,-68.263,96 Km,2.6,SAN JUAN,No
25/10/2025,03:34:54,-23.853,-67.232,170 Km,3.0,SALTA,No
25/10/2025,02:04:15,-31.575,-68.936,110 Km,2.8,SAN JUAN,No
24/10/2025,20:09:49,-22.68,-66.36,241 Km,3.4,JUJUY,No
24/10/2025,19:57:12,-24.011,-66.801,207 Km,2.9,JUJUY,No
24/10/2025,19:31:48,-24.208,-67.037,202 Km,3.2,SALTA,No
24/10/2025,16:36:57,-31.27,-69.212,123 Km,2.7,SAN JUAN,No
24/10/2025,15:43:29,-23.922,-66.944,208 Km,2.9,JUJUY,No
24/10/2025,14:18:24,-31.392,-68.524,22 Km,2.6,SAN JUAN,No
24/10/2025,13:24:40,-23.878,-66.809,200 Km,3.2,JUJUY,No
24/10/2025,10:58:30,-34.168,-68.767,13 Km,3.5,MENDOZA,Si
24/10/2025,08:45:39,-31.787,-68.29,101 Km,2.7,SAN JUAN,No
24/10/2025,07:09:00,-23.178,-66.394,247 Km,3.3,JUJUY,No
24/10/2025,05:23:39,-31.233,-68.303,104 Km,2.8,SAN JUAN,No
24/10/2025,03:44:01,-31.494,-67.82,6 Km,2.5,SAN JUAN,No
24/10/2025,03:23:35,-31.317,-68.807,112 Km,3.1,SAN JUAN,No
24/10/2025,02:02:06,-51.429,-72.315,28 Km,2.5,SANTA CRUZ,No
24/10/2025,01:59:34,-31.218,-68.35,107 Km,2.7,SAN JUAN,No
23/10/2025,23:40:08,-31.689,-69.642,120 Km,2.5,SAN JUAN,No
23/10/2025,22:48:10,-31.553,-68.916,104 Km,2.7,SAN JUAN,No
23/10/2025,22:27:28,-29.015,-68.446,112 Km,2.6,LA RIOJA,No
23/10/2025,22:05:35,-25.245,-67.966,150 Km,2.5,CATAMARCA,No
23/10/2025,18:22:01,-31.221,-68.301,108 Km,4.2,SAN JUAN,Si
23/10/2025,16:40:07,-31.859,-68.97,10 Km,2.5,SAN JUAN,No
23/10/2025,10:32:32,-24.206,-67.162,193 Km,3.0,SALTA,No
23/10/2025,10:22:13,-28.344,-66.488,15 Km,2.8,CATAMARCA,No
23/10/2025,04:18:04,-31.317,-69.23,120 Km,2.9,SAN JUAN,No
23/10/2025,03:54:39,-22.996,-66.639,223 Km,3.2,JUJUY,No
23/10/2025,03:44:32,-31.478,-68.479,102 Km,2.7,SAN JUAN,No
23/10/2025,02:27:56,-24.261,-67.097,198 Km,3.3,SALTA,No
22/10/2025,23:53:28,-22.541,-66.476,256 Km,2.9,JUJUY,No
22/10/2025,22:21:26,-30.988,-69.064,104 Km,2.5,SAN JUAN,No
22/10/2025,19:32:27,-27.605,-68.658,114 Km,2.5,CATAMARCA,No
22/10/2025,18:48:49,-29.223,-69.836,13 Km,2.7,SAN JUAN,No
22/10/2025,10:32:19,-31.514,-69.372,119 Km,3.0,SAN JUAN,No
22/10/2025,09:07:39,-31.191,-68.513,101 Km,3.3,SAN JUAN,No
22/10/2025,08:00:55,-24.244,-67.284,192 Km,3.7,SALTA,No
22/10/2025,06:36:06,-24.218,-67.368,165 Km,3.8,SALTA,No
22/10/2025,05:09:23,-50.348,-72.315,8 Km,2.8,SANTA CRUZ,Si
22/10/2025,02:53:38,-28.296,-67.278,139 Km,2.5,CATAMARCA,No
22/10/2025,00:51:25,-31.637,-66.502,142 Km,3.6,LA RIOJA,No
22/10/2025,00:44:33,-24.336,-67.568,173 Km,2.8,SALTA,No
22/10/2025,00:12:41,-23.536,-66.835,205 Km,3.0,JUJUY,No
21/10/2025,21:33:08,-31.654,-68.24,100 Km,2.6,SAN JUAN,No
21/10/2025,20:15:44,-31.511,-68.558,113 Km,3.0,SAN JUAN,Si
21/10/2025,19:59:18,-31.513,-68.622,104 Km,2.8,SAN JUAN,No
21/10/2025,19:45:44,-27.806,-64.709,22 Km,2.7,SANTIAGO DEL ESTERO,No
21/10/2025,19:06:12,-24.171,-66.92,204 Km,3.1,SALTA,No
21/10/2025,18:47:37,-31.677,-68.72,107 Km,3.2,SAN JUAN,No
21/10/2025,16:35:59,-30.731,-69.964,114 Km,2.6,SAN JUAN,No
21/10/2025,11:08:35,-32.368,-69.728,134 Km,4.7,SAN JUAN,Si
21/10/2025,10:16:47,-24.184,-67.262,174 Km,3.1,SALTA,No
21/10/2025,09:30:35,-31.317,-68.83,103 Km,2.5,SAN JUAN,No
21/10/2025,05:51:36,-31.666,-70.0,122 Km,3.2,SAN JUAN,No
21/10/2025,05:39:19,-31.577,-68.793,110 Km,3.0,SAN JUAN,No
21/10/2025,03:58:38,-32.702,-69.791,122 Km,2.8,MENDOZA,No
21/10/2025,00:40:47,-31.268,-67.315,106 Km,2.5,SAN JUAN,No
20/10/2025,22:03:40,-28.696,-69.421,117 Km,2.5,SAN JUAN,No
20/10/2025,17:10:10,-28.033,-68.651,128 Km,2.5,LA RIOJA,No
20/10/2025,12:12:18,-29.749,-68.036,98 Km,2.6,LA RIOJA,No
20/10/2025,06:04:17,-31.284,-68.663,104 Km,2.5,SAN JUAN,No
20/10/2025,03:38:13,-31.562,-68.924,101 Km,2.5,SAN JUAN,No
19/10/2025,22:29:15,-30.939,-67.42,16 Km,2.5,SAN JUAN,No
19/10/2025,21:45:48,-31.556,-69.293,113 Km,2.8,SAN JUAN,No
19/10/2025,20:43:38,-31.55,-68.697,109 Km,2.7,SAN JUAN,No
19/10/2025,20:37:27,-31.002,-68.208,6 Km,3.1,SAN JUAN,No
